ENSG,Gene,Uniprot,Nucleus,Nucleoplasm,Nuclear.bodies,Nuclear.speckles,Nuclear.membrane,Nucleoli,Nucleoli..Fibrillar.center.,Cytosol,Cytoplasmic.bodies,Rods.and.Rings,Lipid.droplets,Aggresome,Mitochondria,Microtubules,Microtubule.ends,Microtubule.organizing.center,Centrosome,Mitotic.spindle,Cytokinetic.bridge,Midbody,Midbody.ring,Intermediate.filaments,Actin.filaments,Focal.Adhesions,Endoplasmic.reticulum,Golgi.apparatus,Vesicles,Plasma.membrane,Cell.Junctions,Reliability,IF.location.score,IF.main.protein.location,IF.additional.protein.location,HyperLOPIT.location
ENSG00000154734,ADAMTS1,Q9UHI8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000160710,ADAR,P55265,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleus,Nucleoli,NUCLEUS
ENSG00000123815,ADCK4,Q96D53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000087274,ADD1,P35611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Nucleoplasm: Validated;Plasma membrane: Validated","Plasma membrane",Nucleoplasm,NUCLEUS
ENSG00000116863,ADPRHL2,Q9NX46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000239900,ADSL,P30566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000141385,AFG3L2,Q9Y4W6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000081051,AFP,P02771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000134698,AGO4,Q9HCK5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear bodies: Supported;Cytosol: Validated",Nucleoplasm;Cytosol,"Nuclear bodies",
ENSG00000018510,AGPS,O00116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,PEROXISOME
ENSG00000185567,AHNAK2,Q8IVF2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated",Cytosol,"Plasma membrane",unknown
ENSG00000106546,AHR,P35869,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm;Cytosol,,
ENSG00000183773,AIFM3,Q96NN9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,
ENSG00000164022,AIMP1,Q12904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000155085,AK9,Q5TCS8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear membrane: Validated","Nucleoplasm;Nuclear membrane",,
ENSG00000127914,AKAP9,Q99996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,Validated,"Golgi apparatus: Validated;Vesicles: Approved;Centrosome: Supported","Golgi apparatus",Vesicles;Centrosome,NUCLEUS
ENSG00000165568,AKR1E2,Q96JD6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Nucleoplasm: Validated;Golgi apparatus: Validated","Nucleoplasm;Golgi apparatus",,
ENSG00000023330,ALAS1,P13196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Supported;Mitochondria: Validated",Mitochondria,Nucleoplasm,
ENSG00000163631,ALB,P02768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Validated,"Endoplasmic reticulum: Validated;Golgi apparatus: Validated","Golgi apparatus","Endoplasmic reticulum",
ENSG00000059573,ALDH18A1,P54886,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,
ENSG00000165092,ALDH1A1,P00352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000184254,ALDH1A3,P47895,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Cytosol: Validated",Nucleus;Cytosol,,
ENSG00000108602,ALDH3A1,P30838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Validated,"Vesicles: Approved;Cytosol: Validated;Plasma membrane: Approved",Cytosol,"Vesicles;Plasma membrane",
ENSG00000112294,ALDH5A1,P51649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000119711,ALDH6A1,Q02252,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000119523,ALG2,Q9H553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Validated,"Actin filaments: Validated;Cytosol: Validated","Actin filaments;Cytosol",,unknown
ENSG00000189046,ALKBH2,Q6NS38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,
ENSG00000166199,ALKBH3,Q96Q83,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Mitochondria: Uncertain",Nucleoplasm,Mitochondria,
ENSG00000183684,ALYREF,Q86V81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear speckles: Validated","Nuclear speckles",,NUCLEUS
ENSG00000116337,AMPD2,Q01433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000133805,AMPD3,Q01432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear membrane: Validated","Nuclear membrane",,
ENSG00000141552,ANAPC11,Q9NYG5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nucleoli: Validated",Nucleoplasm,Nucleoli,
ENSG00000176248,ANAPC2,Q9UJX6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000185722,ANKFY1,Q9P2R3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,unknown
ENSG00000165887,ANKRD2,Q9GZV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,
ENSG00000105186,ANKRD27,Q96NW4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000272031,ANKRD34A,Q69YU3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000135046,ANXA1,P04083,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated;Plasma membrane: Validated","Cytosol;Plasma membrane",Nucleoplasm,unknown
ENSG00000166747,AP1G1,O43747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated;Cytosol: Validated",Vesicles,Cytosol,unknown
ENSG00000183020,AP2A2,O94973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Nucleoplasm: Approved;Vesicles: Validated",Vesicles,Nucleoplasm,unknown
ENSG00000166313,APBB1,O00213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Plasma membrane: Validated","Plasma membrane",,
ENSG00000077420,APBB1IP,Q7Z5R6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated","Cytosol;Plasma membrane",,
ENSG00000164062,APEH,P13798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,CYTOSOL
ENSG00000100823,APEX1,P27695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,unknown
ENSG00000166181,API5,Q9BZZ5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear speckles: Validated","Nuclear speckles",,NUCLEUS
ENSG00000163382,APOA1BP,Q8NCW5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm,Cytosol,unknown
ENSG00000178878,APOLD1,Q96LR9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm;Cytosol,,
ENSG00000137074,APTX,Q7Z2E3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleus;Nucleoli,,unknown
ENSG00000021776,AQR,O60306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000095139,ARCN1,P48444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Validated,"Golgi apparatus: Validated;Vesicles: Validated","Golgi apparatus;Vesicles",,unknown
ENSG00000066777,ARFGEF1,Q9Y6D6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Nucleoplasm: Validated;Golgi apparatus: Validated;Cytosol: Validated","Golgi apparatus",Nucleoplasm;Cytosol,unknown
ENSG00000134884,ARGLU1,Q9NWB6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Mitochondria: Validated",Nucleoplasm,Mitochondria,NUCLEUS
ENSG00000141522,ARHGDIA,P52565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000076928,ARHGEF1,Q92888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Supported","Cytosol;Plasma membrane",,unknown
ENSG00000104880,ARHGEF18,Q6ZSZ5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000117713,ARID1A,O14497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000177479,ARIH2,O95376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000105676,ARMC6,Q6NXE6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000029153,ARNTL2,Q8WYA1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleus;Nucleoli,,
ENSG00000111875,ASF1A,Q9Y294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,
ENSG00000169093,ASMTL,O95671,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000198356,ASNA1,O43681,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleoli,Nucleus,unknown
ENSG00000070669,ASNS,P08243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,CYTOSOL
ENSG00000143970,ASXL2,Q76L83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000156802,ATAD2,Q6PL18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000123268,ATF1,P18846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000115966,ATF2,P15336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000162772,ATF3,P18847,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleus;Nucleoli,,
ENSG00000171681,ATF7IP,Q6VMQ6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear bodies: Validated","Nucleoplasm;Nuclear bodies",,
ENSG00000168010,ATG16L2,Q8NAA4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000142102,ATHL1,Q32M88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000138363,ATIC,P31939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated","Cytosol;Plasma membrane",,CYTOSOL
ENSG00000111676,ATN1,P54259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000068650,ATP11A,P98196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,PM
ENSG00000017260,ATP2C1,P98194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Supported","Golgi apparatus",,
ENSG00000110955,ATP5B,P06576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000169020,ATP5I,P56385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,unknown
ENSG00000171953,ATPAF2,Q8N5M1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000130770,ATPIF1,Q9UII2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,
ENSG00000224470,ATXN1L,P0C7T5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,
ENSG00000204842,ATXN2,Q99700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000168488,ATXN2L,Q8WWM7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000166710,B2M,P61769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Validated,"Golgi apparatus: Validated;Cytosol: Validated;Plasma membrane: Validated","Golgi apparatus;Plasma membrane",Cytosol,PM
ENSG00000109956,B3GAT1,Q9P2W7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,
ENSG00000086062,B4GALT1,P15291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,unknown
ENSG00000002330,BAD,Q92934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,unknown
ENSG00000151929,BAG3,O95817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated","Cytosol;Plasma membrane",,unknown
ENSG00000204463,BAG6,P46379,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm;Cytosol,,unknown
ENSG00000175866,BAIAP2,Q9UQB8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated","Cytosol;Plasma membrane",,unknown
ENSG00000006453,BAIAP2L1,Q9UHR4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated","Plasma membrane",Cytosol,PM
ENSG00000163930,BAP1,Q92560,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Supported",Nucleoplasm,Cytosol,
ENSG00000176788,BASP1,P80723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Plasma membrane: Supported","Plasma membrane",,
ENSG00000156127,BATF,Q16520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000076108,BAZ2A,Q9UIF9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear speckles: Validated","Nuclear speckles",,unknown
ENSG00000114439,BBX,Q8WY36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm,Cytosol,unknown
ENSG00000185825,BCAP31,P51572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated","Endoplasmic reticulum",,ER
ENSG00000119866,BCL11A,Q9H165,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear bodies: Supported",Nucleoplasm,"Nuclear bodies",
ENSG00000113916,BCL6,P41182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Nucleoplasm: Validated;Golgi apparatus: Uncertain",Nucleoplasm,"Golgi apparatus",
ENSG00000186174,BCL9L,Q86UU0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000029363,BCLAF1,Q9NYF8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear speckles: Validated","Nuclear speckles",,
ENSG00000183337,BCOR,Q6W2J9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,
ENSG00000161267,BDH1,Q02338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,unknown
ENSG00000089685,BIRC5,O15392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Validated,"Cytokinetic bridge: Validated","Cytokinetic bridge",,
ENSG00000165733,BMS1,Q14692,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleoli,Nucleus,NUCLEUS
ENSG00000038219,BOD1L1,Q8NFC6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000261236,BOP1,Q14137,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleoli,Nucleus,NUCLEUS
ENSG00000171634,BPTF,Q12830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000204256,BRD2,P25440,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear speckles: Validated","Nuclear speckles",,
ENSG00000141867,BRD4,O60885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS-CHROMATIN
ENSG00000113460,BRIX1,Q8TDN6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000160058,BSDC1,Q9NW68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,
ENSG00000154473,BUB3,O43684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000137656,BUD13,Q9BRD0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,NUCLEUS
ENSG00000112578,BYSL,Q13895,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Supported;Nucleoli: Validated",Nucleoli,Nucleus,NUCLEUS
ENSG00000137720,C11orf1,Q9H5F2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000158636,C11orf30,Q7Z589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000149300,C11orf52,Q96A22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Validated,"Cell Junctions: Validated","Cell Junctions",,
ENSG00000205177,C11orf91,Q3C1V1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,
